縣市名稱,鄉鎮市區名稱,村里代碼,村里名稱,人口密度
新北市,三重區,65000020056,長安里,52935.09
新北市,三重區,65000020062,長江里,20939
新北市,三重區,65000020063,長泰里,59976.19
新北市,三重區,65000020064,長福里,23714.48
新北市,三重區,65000020074,信安里,55863.26
新北市,三重區,65000020083,厚德里,60484.19
新北市,三重區,65000020071,奕壽里,14834.68
新北市,三重區,65000020012,重明里,30806.17
新北市,三重區,65000020044,重陽里,31826.94
新北市,三重區,65000020046,重新里,41750.33
新北市,三重區,65000020043,國隆里,48496.92
新北市,三重區,65000020086,培德里,23280.91
新北市,三重區,65000020082,崇德里,41752.97
新北市,三重區,65000020039,清和里,9726.22
新北市,三重區,65000020003,頂崁里,1662.61
新北市,三重區,65000020110,博愛里,64257.74
新北市,三重區,65000020106,富華里,84227.43
新北市,三重區,65000020105,富貴里,9090.41
新北市,三重區,65000020107,富福里,34068.61
新北市,三重區,65000020024,菜寮里,56069.41
新北市,三重區,65000020059,開元里,10662.08
新北市,三重區,65000020079,順德里,43406.98
新北市,三重區,65000020102,慈化里,49989.44
新北市,三重區,65000020099,慈生里,49628.26
新北市,三重區,65000020103,慈祐里,51926.86
新北市,三重區,65000020100,慈惠里,68360.93
新北市,三重區,65000020101,慈愛里,60478.94
新北市,三重區,65000020098,慈福里,64566
新北市,三重區,65000020093,溪美里,48698.68
新北市,三重區,65000020081,瑞德里,43970.33
新北市,三重區,65000020066,萬壽里,65793.72
新北市,三重區,65000020010,過田里,65855.76
新北市,三重區,65000020108,碧華里,29740.9
新北市,三重區,65000020009,福民里,55184.82
新北市,三重區,65000020016,福田里,64741.8
新北市,三重區,65000020073,福安里,46378.03
新北市,三重區,65000020038,福利里,11586.95
新北市,三重區,65000020037,福星里,58528.43
新北市,三重區,65000020008,福祉里,34369.33
新北市,三重區,65000020094,福隆里,32057.26
新北市,三重區,65000020111,福德里,40766.18
新北市,三重區,65000020117,福樂里,52296.96
新北市,三重區,65000020084,維德里,37745.32
新北市,三重區,65000020006,德厚里,965.25
新北市,三重區,65000020011,錦田里,40447.92
新北市,三重區,65000020055,錦安里,58187.36
新北市,三重區,65000020067,錦江里,24190.56
新北市,三重區,65000020054,錦通里,50075.23
新北市,三重區,65000020069,龍門里,49942.52
新北市,三重區,65000020068,龍濱里,20415.9
新北市,三重區,65000020053,雙園里,36908.41
新北市,三峽區,65000090026,二鬮里,1876.16
新北市,三峽區,65000090003,八張里,12304.6
新北市,三峽區,65000090001,三峽里,10230.82
新北市,三峽區,65000090010,大埔里,589.63
新北市,三峽區,65000090025,中正里,5540.58
新北市,三峽區,65000090004,中埔里,4679.14
新北市,三峽區,65000090014,五寮里,64.92
新北市,三峽區,65000090023,介壽里,2004.08
新北市,三峽區,65000090005,弘道里,159.66
新北市,三峽區,65000090006,永里,8790.41
新北市,三峽區,65000090021,安坑里,79.18
新北市,三峽區,65000090024,安溪里,23178.6
新北市,三峽區,65000090020,成福里,372.94
新北市,三峽區,65000090016,有木里,13.71
新北市,三峽區,65000090022,竹崙里,83.13
新北市,三峽區,65000090002,秀川里,16714.52
新北市,三峽區,65000090013,金圳里,44.04
新北市,三峽區,65000090012,添福里,332.59
新北市,三峽區,65000090015,插角里,57.59
新北市,三峽區,65000090017,溪北里,1496.2
新北市,三峽區,65000090019,溪東里,1617.74
新北市,三峽區,65000090018,溪南里,617.48
新北市,三峽區,65000090011,嘉添里,372.3
新北市,三峽區,65000090008,鳶山里,2575.7
新北市,三峽區,65000090009,龍埔里,5114.25
新北市,三峽區,65000090028,龍恩里,22073.77
新北市,三峽區,65000090027,龍學里,15371.86
新北市,三峽區,65000090007,礁溪里,14347.55
新北市,土城區,65000130002,土城里,45562.55
新北市,土城區,65000130020,大安里,1473.04
新北市,土城區,65000130041,中正里,48036.85
新北市,土城區,65000130007,日和里,9671.57
新北市,土城區,65000130006,日新里,23895.68
新北市,土城區,65000130018,平和里,82605.22
新北市,土城區,65000130038,永富里,38087.08
新北市,土城區,65000130021,永寧里,3744.19
新北市,土城區,65000130014,永豐里,33963.94
新北市,土城區,65000130031,安和里,64734.23
新北市,土城區,65000130019,廷寮里,3101.96
新北市,土城區,65000130022,沛陂里,2661.91
新北市,土城區,65000130034,延吉里,7760.57
新北市,土城區,65000130040,延和里,69148.99
新北市,土城區,65000130047,延祿里,102546.18
新北市,土城區,65000130030,延壽里,21616.03
新北市,土城區,65000130043,明德里,39530.64
新北市,土城區,65000130046,金城里,110471.11
新北市,土城區,65000130005,長風里,36562.6
新北市,土城區,65000130045,青山里,8682.68
新北市,土城區,65000130032,青雲里,9699.74
新北市,土城區,65000130009,柑林里,6401.43
新北市,土城區,65000130004,員仁里,11926.08
新北市,土城區,65000130003,員林里,22528.17
新北市,土城區,65000130037,員信里,43281.65
新北市,土城區,65000130033,員福里,33922.05
新北市,土城區,65000130026,祖田里,408.73
新北市,土城區,65000130010,埤林里,67162.03
新北市,土城區,65000130001,埤塘里,2285.32
新北市,土城區,65000130015,清化里,333.8
新北市,土城區,65000130012,清水里,78036.91
新北市,土城區,65000130013,清和里,13963.22
新北市,土城區,65000130016,清溪里,25633.38
新北市,土城區,65000130008,貨饒里,20680.08
新北市,土城區,65000130023,頂埔里,4666.34
新北市,土城區,65000130025,頂新里,30965.75
新北市,土城區,65000130024,頂福里,13672.01
新北市,土城區,65000130035,復興里,26955.12
新北市,土城區,65000130011,瑞興里,51093.72
新北市,土城區,65000130036,裕生里,17689.52
新北市,土城區,65000130028,廣福里,50323.02
新北市,土城區,65000130044,廣興里,36965.57
新北市,土城區,65000130027,樂利里,60760.87
新北市,土城區,65000130042,學士里,65747.3
新北市,土城區,65000130039,學成里,64197.34
新北市,土城區,65000130029,學府里,34830.16
新北市,土城區,65000130017,廷里,71575.49
新北市,中和區,65000030009,力行里,51014.64
新北市,中和區,65000030083,中山里,52226.92
新北市,中和區,65000030005,中正里,67842
新北市,中和區,65000030023,中安里,29880.61
新北市,中和區,65000030001,中原里,4727.8
新北市,中和區,65000030081,中興里,19529.42
新北市,中和區,65000030004,仁和里,34105.22
新北市,中和區,65000030042,內南里,4116.42
新北市,中和區,65000030059,文元里,54695.28
新北市,中和區,65000030044,外南里,73399.22
新北市,中和區,65000030002,平河里,23112.62
新北市,中和區,65000030093,正行里,43629.1
新北市,中和區,65000030092,正南里,57963.15
新北市,中和區,65000030068,民生里,70678.19
新北市,中和區,65000030061,民安里,47811.72
新北市,中和區,65000030087,民有里,28590.97
新北市,中和區,65000030056,民享里,68957.17
新北市,中和區,65000030017,瓦■里,49456.34
新北市,中和區,65000030082,吉興里,51250
新北市,中和區,65000030022,安平里,63011.83
新北市,中和區,65000030021,安和里,48870.69
新北市,中和區,65000030075,安順里,48985.23
新北市,中和區,65000030020,安樂里,32594.62
新北市,中和區,65000030062,安穗里,63830.65
新北市,中和區,65000030054,灰■里,472.57
新北市,中和區,65000030066,自強里,33276.21
新北市,中和區,65000030077,秀士里,25432.05
新北市,中和區,65000030027,秀山里,37738.61
新北市,中和區,65000030033,秀仁里,59287.07
新北市,中和區,65000030072,秀水里,45011.68
新北市,中和區,65000030028,秀成里,64900.92
新北市,中和區,65000030031,秀明里,55578.13
新北市,中和區,65000030032,秀峰里,52209.05
新北市,中和區,65000030030,秀景里,8332.22
新北市,中和區,65000030076,秀義里,54170.5
新北市,中和區,65000030029,秀福里,42932.07
新北市,中和區,65000030019,佳和里,42963.55
新北市,中和區,65000030046,和興里,59126.16
新北市,中和區,65000030074,宜安里,32743.51
新北市,中和區,65000030038,忠孝里,40301.83
新北市,中和區,65000030071,明德里,45324.7
新北市,中和區,65000030064,明穗里,13176.49
新北市,中和區,65000030010,枋寮里,24478.06
新北市,中和區,65000030036,東南里,48928.17
新北市,中和區,65000030003,信和里,64275.79
新北市,中和區,65000030090,冠穗里,55931.56
新北市,中和區,65000030026,南山里,61101.75
新北市,中和區,65000030006,建和里,38546.24
新北市,中和區,65000030057,員山里,24120.74
新北市,中和區,65000030088,員富里,21321
新北市,中和區,65000030024,泰安里,37941.75
新北市,中和區,65000030069,國光里,72180.42
新北市,中和區,65000030091,國華里,71254.14
新北市,中和區,65000030039,崇南里,64398.04
新北市,中和區,65000030065,清穗里,23390.63
新北市,中和區,65000030007,連和里,12117.51
新北市,中和區,65000030008,連城里,48779.42
新北市,中和區,65000030034,頂南里,38610.09
新北市,中和區,65000030045,復興里,47175.29
新北市,中和區,65000030051,景文里,47938.29
新北市,中和區,65000030047,景平里,42705.12
新北市,中和區,65000030079,景本里,55626.01
新北市,中和區,65000030050,景安里,50512.51
新北市,中和區,65000030040,景南里,22200.75
新北市,中和區,65000030048,景新里,54984.12
新北市,中和區,65000030049,景福里,41617.79
新北市,中和區,65000030037,華南里,25865.81
新北市,中和區,65000030035,華新里,30423.91
新北市,中和區,65000030025,新南里,68656.18
新北市,中和區,65000030063,瑞穗里,31873.27
新北市,中和區,65000030060,嘉新里,18501.87
新北市,中和區,65000030089,嘉慶里,18736.93
新北市,中和區,65000030058,嘉穗里,15193.05
新北市,中和區,65000030043,壽南里,19298.93
新北市,中和區,65000030070,壽德里,53647.44
新北市,中和區,65000030011,漳和里,31048.55
新北市,中和區,65000030084,碧河里,9482.58
新北市,中和區,65000030018,福和里,51491.83
新北市,中和區,65000030080,福南里,57688.74
新北市,中和區,65000030015,福美里,41241.12
新北市,中和區,65000030013,福真里,55730.21
新北市,中和區,65000030016,福祥里,63777.23
新北市,中和區,65000030014,福善里,47546.99
新北市,中和區,65000030012,廟美里,42791.51
新北市,中和區,65000030073,德行里,41095.15
新北市,中和區,65000030067,德穗里,45727.46
新北市,中和區,65000030041,橫路里,134.74
新北市,中和區,65000030055,積穗里,47395.67
新北市,中和區,65000030078,興南里,43057.43
新北市,中和區,65000030085,錦中里,12471.06
新北市,中和區,65000030052,錦和里,8996.83
新北市,中和區,65000030053,錦昌里,6801.18
新北市,中和區,65000030086,錦盛里,33641.67
新北市,五股區,65000150008,五股里,9324.19
新北市,五股區,65000150009,五福里,12715.02
新北市,五股區,65000150007,五龍里,254.21
新北市,五股區,65000150015,六福里,5036.42
新北市,五股區,65000150019,水碓里,8188.24
新北市,五股區,65000150017,民義里,2335.57
新北市,五股區,65000150006,成功里,5918.46
新北市,五股區,65000150005,成州里,5530.56
新北市,五股區,65000150018,成泰里,4731.96
新北市,五股區,65000150014,成德里,3819.52
新北市,五股區,65000150002,更寮里,524.85
新北市,五股區,65000150011,陸一里,31724.57
新北市,五股區,65000150012,貿商里,60169.38
新北市,五股區,65000150003,集福里,2134.56
新北市,五股區,65000150016,集賢里,2375.29
新北市,五股區,65000150020,福德里,2238.81
新北市,五股區,65000150010,德音里,2361.26
新北市,五股區,65000150013,德泰里,13304.6
新北市,五股區,65000150001,興珍里,2307.28
新北市,五股區,65000150004,觀音里,224.11
新北市,平溪區,65000240011,十分里,433.88
新北市,平溪區,65000240010,平湖里,23.88
新北市,平溪區,65000240005,平溪里,96.27
新北市,平溪區,65000240003,白石里,210.59
新北市,平溪區,65000240004,石底里,143.78
新北市,平溪區,65000240007,東勢里,22.95
新北市,平溪區,65000240009,南山里,48.43
新北市,平溪區,65000240008,望古里,20.7
新北市,平溪區,65000240002,菁桐里,243.1
新北市,平溪區,65000240012,新寮里,17.22
新北市,平溪區,65000240006,嶺腳里,124.65
新北市,平溪區,65000240001,薯榔里,106.46
新北市,永和區,65000040046,下溪里,56495.58
新北市,永和區,65000040051,上林里,28970.49
新北市,永和區,65000040022,上溪里,40103.26
新北市,永和區,65000040042,大同里,34910.16
新北市,永和區,65000040032,大新里,55822.53
新北市,永和區,65000040014,中溪里,56370.89
新北市,永和區,65000040018,中興里,49901.98
新北市,永和區,65000040005,仁愛里,54735.72
新北市,永和區,65000040002,文化里,37220.68
新北市,永和區,65000040026,水源里,50905.05
新北市,永和區,65000040053,正興里,47215.77
新北市,永和區,65000040034,民本里,38930.55
新北市,永和區,65000040049,民生里,71816.32
新北市,永和區,65000040008,民治里,42356.99
新北市,永和區,65000040016,民族里,60889.49
新北市,永和區,65000040059,民富里,39249.89
新北市,永和區,65000040035,民樂里,24828.58
新北市,永和區,65000040017,民權里,40990.11
新北市,永和區,65000040011,永元里,62043.29
新北市,永和區,65000040015,永安里,78131.53
新北市,永和區,65000040009,永成里,3225.32
新北市,永和區,65000040006,永貞里,46035.94
新北市,永和區,65000040007,永福里,57529.71
新北市,永和區,65000040061,永樂里,52429.48
新北市,永和區,65000040054,永興里,48801.74
新北市,永和區,65000040004,光明里,53839.24
新北市,永和區,65000040036,光復里,32192.42
新北市,永和區,65000040025,安和里,51621.27
新北市,永和區,65000040023,竹林里,37264.65
新北市,永和區,65000040060,秀元里,62188.03
新北市,永和區,65000040021,秀成里,8584.94
新北市,永和區,65000040047,秀和里,30526.11
新北市,永和區,65000040012,秀林里,50364.04
新北市,永和區,65000040020,秀朗里,49328.17
新北市,永和區,65000040050,秀得里,67792.93
新北市,永和區,65000040027,協和里,44208.4
新北市,永和區,65000040044,和平里,50162.5
新北市,永和區,65000040056,店街里,67254.93
新北市,永和區,65000040010,忠義里,14714.67
新北市,永和區,65000040028,河堤里,21503.8
新北市,永和區,65000040048,河濱里,13071.16
新北市,永和區,65000040057,信義里,47066.03
新北市,永和區,65000040033,保平里,62069.91
新北市,永和區,65000040013,保安里,28029.42
新北市,永和區,65000040062,保順里,23587.91
新北市,永和區,65000040043,前溪里,45104.9
新北市,永和區,65000040058,後溪里,41711.25
新北市,永和區,65000040055,桂林里,21101.16
新北市,永和區,65000040039,得和里,47111.55
新北市,永和區,65000040029,頂溪里,48328.75
新北市,永和區,65000040037,復興里,45548.5
新北市,永和區,65000040040,智光里,39532.16
新北市,永和區,65000040045,新■里,41378.94
新北市,永和區,65000040041,新生里,8726.23
新北市,永和區,65000040038,福和里,58015.96
新北市,永和區,65000040001,福林里,54745.85
新北市,永和區,65000040052,網溪里,6324.19
新北市,永和區,65000040031,潭安里,61134.41
新北市,永和區,65000040030,潭墘里,43528.26
新北市,永和區,65000040003,豫溪里,63597.03
新北市,永和區,65000040019,勵行里,36215.65
新北市,永和區,65000040024,雙和里,55424.5
新北市,石門區,65000220004,山溪里,99.88
新北市,石門區,65000220005,石門里,384.23
新北市,石門區,65000220006,尖鹿里,352.1
新北市,石門區,65000220003,老梅里,517.67
新北市,石門區,65000220008,茂林里,137.4
新北市,石門區,65000220009,草里里,189.5
新北市,石門區,65000220007,乾華里,37.8
新北市,石門區,65000220002,富基里,357.52
新北市,石門區,65000220001,德茂里,288.47
新北市,石碇區,65000190008,中民里,196.35
新北市,石碇區,65000190011,永安里,15.33
新北市,石碇區,65000190007,永定里,104.82
新北市,石碇區,65000190001,石碇里,1315.46
新北市,石碇區,65000190009,光明里,38.13
新北市,石碇區,65000190012,格頭里,51.2
新北市,石碇區,65000190004,烏塗里,74.06
新北市,石碇區,65000190005,彭山里,106.05
新北市,石碇區,65000190003,隆盛里,147.32
新北市,石碇區,65000190002,潭邊里,98.25
新北市,石碇區,65000190006,豐田里,30.42
新北市,石碇區,65000190010,豐林里,347.48
新北市,汐止區,65000110017,八連里,183.83
新北市,汐止區,65000110041,大同里,34136.5
新北市,汐止區,65000110040,山光里,6043
新北市,汐止區,65000110026,中興里,18706.6
新北市,汐止區,65000110028,仁德里,39360.29
新北市,汐止區,65000110032,文化里,2821.41
新北市,汐止區,65000110020,北山里,14860.41
新北市,汐止區,65000110019,北峰里,21451.4
新北市,汐止區,65000110021,白雲里,551.97
新北市,汐止區,65000110014,江北里,4225.56
新北市,汐止區,65000110031,自強里,22952.58
新北市,汐止區,65000110046,秀山里,1837.54
新北市,汐止區,65000110006,秀峰里,28126.52
新北市,汐止區,65000110025,宜興里,21035.59
新北市,汐止區,65000110037,忠山里,5561.81
新北市,汐止區,65000110030,忠孝里,22383.37
新北市,汐止區,65000110023,東山里,56.98
新北市,汐止區,65000110039,東勢里,1992.71
新北市,汐止區,65000110033,金龍里,65228.87
新北市,汐止區,65000110010,長安里,3666.48
新北市,汐止區,65000110044,長青里,254.83
新北市,汐止區,65000110004,信望里,9711.72
新北市,汐止區,65000110011,保安里,1231.49
新北市,汐止區,65000110012,保長里,4575.64
新北市,汐止區,65000110050,保新里,2872.87
新北市,汐止區,65000110029,厚德里,35303.52
新北市,汐止區,65000110048,城中里,37243.57
新北市,汐止區,65000110047,建成里,25559.11
新北市,汐止區,65000110015,拱北里,2344.89
新北市,汐止區,65000110009,茄苳里,1408.87
新北市,汐止區,65000110016,烘內里,151.87
新北市,汐止區,65000110042,崇德里,10694.66
新北市,汐止區,65000110036,康福里,35034.73
新北市,汐止區,65000110008,復興里,17399.97
新北市,汐止區,65000110003,智慧里,7649.65
新北市,汐止區,65000110027,湖光里,14641.99
新北市,汐止區,65000110049,湖蓮里,3468.27
新北市,汐止區,65000110043,湖興里,5644.65
新北市,汐止區,65000110013,鄉長里,1363.28
新北市,汐止區,65000110007,新昌里,39725.2
新北市,汐止區,65000110001,義民里,15375.55
新北市,汐止區,65000110024,福山里,9554.25
新北市,汐止區,65000110045,福安里,43195.83
新北市,汐止區,65000110034,福德里,30298.03
新北市,汐止區,65000110018,樟樹里,2360.97
新北市,汐止區,65000110022,橫科里,2647.44
新北市,汐止區,65000110005,橋東里,25516.93
新北市,汐止區,65000110035,興福里,39329.67
新北市,汐止區,65000110038,環河里,1211.08
新北市,汐止區,65000110002,禮門里,13394.76
新北市,坪林區,65000200005,上德里,61.92
新北市,坪林區,65000200003,大林里,52.64
新北市,坪林區,65000200006,水德里,59.1
新北市,坪林區,65000200004,石■里,8.16
新北市,坪林區,65000200002,坪林里,431.21
新北市,坪林區,65000200001,粗窟里,30.12
新北市,坪林區,65000200007,漁光里,32.69
新北市,林口區,65000170011,下福里,180.45
新北市,林口區,65000170005,中湖里,1421.7
新北市,林口區,65000170015,仁愛里,24499.53
新北市,林口區,65000170014,太平里,352.06
新北市,林口區,65000170003,西林里,12003.4
新北市,林口區,65000170001,東林里,1640.22
新北市,林口區,65000170009,東勢里,15764.18
新北市,林口區,65000170002,林口里,5069.55
新北市,林口區,65000170008,南勢里,5762.36
新北市,林口區,65000170010,頂福里,138.72
新北市,林口區,65000170006,湖北里,549.71
新北市,林口區,65000170007,湖南里,8867.73
新北市,林口區,65000170004,菁湖里,7488.79
新北市,林口區,65000170013,瑞平里,207.74
新北市,林口區,65000170012,嘉寶里,135.33
新北市,林口區,65000170016,麗林里,33664.13
新北市,林口區,65000170017,麗園里,10113.98
新北市,板橋區,65000010058,九如里,47343.74
新北市,板橋區,65000010094,大安里,42718.45
新北市,板橋區,65000010079,大豐里,51108.69
新北市,板橋區,65000010125,大觀里,55212
新北市,板橋區,65000010092,中山里,17912.29
新北市,板橋區,65000010010,中正里,5953.71
新北市,板橋區,65000010123,五權里,31822.22
新北市,板橋區,65000010081,仁愛里,35789.96
新北市,板橋區,65000010034,仁翠里,76957.45
新北市,板橋區,65000010026,介壽里,41804.97
新北市,板橋區,65000010021,公里,49697.32
新北市,板橋區,65000010104,文化里,28982.53
新北市,板橋區,65000010119,文聖里,77206.02
新北市,板橋區,65000010046,文翠里,31447.16
新北市,板橋區,65000010103,文德里,55375.44
新北市,板橋區,65000010108,正泰里,79393.31
新北市,板橋區,65000010109,民生里,59369.2
新北市,板橋區,65000010115,民安里,52278.72
新北市,板橋區,65000010072,民族里,55015.14
新北市,板橋區,65000010018,民權里,48825.63
新北市,板橋區,65000010062,永安里,53166.5
新北市,板橋區,65000010059,玉光里,46138.02
新北市,板橋區,65000010060,光仁里,28044.75
新北市,板橋區,65000010053,光復里,8717.7
新北市,板橋區,65000010013,光華里,50368.59
新北市,板橋區,65000010114,光榮里,57225.93
新北市,板橋區,65000010036,吉翠里,71894.09
新北市,板橋區,65000010113,成和里,10180.03
新北市,板橋區,65000010029,江翠里,37850.18
新北市,板橋區,65000010025,百壽里,50115.9
新北市,板橋區,65000010012,自立里,64896.76
新北市,板橋區,65000010011,自強里,62398.3
新北市,板橋區,65000010067,西安里,41211.36
新北市,板橋區,65000010033,宏翠里,11705.67
新北市,板橋區,65000010003,赤松里,27669.03
新北市,板橋區,65000010082,和平里,65706.82
新北市,板橋區,65000010120,居仁里,65955.99
新北市,板橋區,65000010023,幸福里,37591.81
新北市,板橋區,65000010024,忠誠里,36559.59
新北市,板橋區,65000010044,忠翠里,52252.41
新北市,板橋區,65000010039,明翠里,46563.7
新北市,板橋區,65000010068,東丘里,39737.52
新北市,板橋區,65000010122,東安里,63462.4
新北市,板橋區,65000010118,松柏里,27172.31
新北市,板橋區,65000010040,松翠里,48695.6
新北市,板橋區,65000010008,社後里,56745.68
新北市,板橋區,65000010016,金華里,76894.63
新北市,板橋區,65000010069,長安里,46069.24
新北市,板橋區,65000010055,長壽里,28207.44
新北市,板橋區,65000010047,青翠里,54602.52
新北市,板橋區,65000010088,信義里,55647.89
新北市,板橋區,65000010019,建國里,63021.35
新北市,板橋區,65000010110,後埔里,64374.75
新北市,板橋區,65000010041,柏翠里,6706.35
新北市,板橋區,65000010002,流芳里,33666.51
新北市,板橋區,65000010080,重慶里,37463.58
新北市,板橋區,65000010066,香丘里,43148.89
新北市,板橋區,65000010009,香社里,19130.19
新北市,板橋區,65000010101,香雅里,23136.88
新北市,板橋區,65000010054,埔墘里,56119.47
新北市,板橋區,65000010052,振義里,14475.69
新北市,板橋區,65000010051,振興里,43684.17
新北市,板橋區,65000010057,海山里,65348.42
新北市,板橋區,65000010089,浮洲里,5955.96
新北市,板橋區,65000010001,留侯里,40078.22
新北市,板橋區,65000010030,純翠里,47553.18
新北市,板橋區,65000010005,挹秀里,17041.74
新北市,板橋區,65000010014,國光里,68271.5
新北市,板橋區,65000010073,國泰里,34870.59
新北市,板橋區,65000010061,埤墘里,65244.7
新北市,板橋區,65000010112,堂春里,12322.6
新北市,板橋區,65000010098,崑崙里,37870.28
新北市,板橋區,65000010065,深丘里,26218.57
新北市,板橋區,65000010106,莒光里,35375.11
新北市,板橋區,65000010121,莊敬里,54313.64
新北市,板橋區,65000010107,富貴里,41351.25
新北市,板橋區,65000010045,嵐翠里,56525.32
新北市,板橋區,65000010093,復興里,9503.94
新北市,板橋區,65000010075,景星里,41626.92
新北市,板橋區,65000010117,朝陽里,75429.36
新北市,板橋區,65000010015,港尾里,67998.74
新北市,板橋區,65000010050,港嘴里,29127.22
新北市,板橋區,65000010017,港德里,68747.22
新北市,板橋區,65000010090,華中里,6962.7
新北市,板橋區,65000010028,華江里,67419.51
新北市,板橋區,65000010087,華東里,10306.67
新北市,板橋區,65000010085,華貴里,46950.9
新北市,板橋區,65000010111,華福里,49624.03
新北市,板橋區,65000010043,華翠里,42552.71
新北市,板橋區,65000010086,華德里,57097.24
新北市,板橋區,65000010084,華興里,63310.19
新北市,板橋區,65000010077,鄉雲里,18618.75
新北市,板橋區,65000010116,陽明里,42024.41
新北市,板橋區,65000010004,黃石里,12269.57
新北市,板橋區,65000010006,湳興里,33556.43
新北市,板橋區,65000010022,新民里,15501.17
新北市,板橋區,65000010102,新生里,81481.21
新北市,板橋區,65000010027,新埔里,36715.36
新北市,板橋區,65000010105,新海里,21605.59
新北市,板橋區,65000010035,新翠里,70313.1
新北市,板橋區,65000010007,新興里,37953.62
新北市,板橋區,65000010100,溪北里,30160.08
新北市,板橋區,65000010099,溪洲里,44430
新北市,板橋區,65000010124,溪福里,11978.59
新北市,板橋區,65000010031,溪頭里,8029.94
新北市,板橋區,65000010091,僑中里,57753.5
新北市,板橋區,65000010020,漢生里,40211.04
新北市,板橋區,65000010038,滿翠里,51386.16
新北市,板橋區,65000010070,福丘里,21012.4
新北市,板橋區,65000010095,福安里,15979.99
新北市,板橋區,65000010076,福星里,24777.22
新北市,板橋區,65000010071,福祿里,49427.82
新北市,板橋區,65000010056,福壽里,31672.53
新北市,板橋區,65000010049,福翠里,10371.66
新北市,板橋區,65000010074,福德里,42006.39
新北市,板橋區,65000010096,聚安里,19101.27
新北市,板橋區,65000010064,廣新里,49857.74
新北市,板橋區,65000010083,廣福里,16165.89
新北市,板橋區,65000010078,廣德里,48072.37
新北市,板橋區,65000010037,德翠里,69863.95
新北市,板橋區,65000010097,龍安里,13331.27
新北市,板橋區,65000010042,龍翠里,43281.93
新北市,板橋區,65000010032,聯翠里,49833.8
新北市,板橋區,65000010063,雙玉里,44227.59
新北市,板橋區,65000010048,懷翠里,20926.48
新北市,板橋區,65000010126,歡園里,2135.05
新北市,金山區,65000270010,三界里,254.32
新北市,金山區,65000270002,大同里,9285.29
新北市,金山區,65000270006,五湖里,353.54
新北市,金山區,65000270009,六股里,309.91
新北市,金山區,65000270014,永興里,188.91
新北市,金山區,65000270013,西湖里,66.15
新北市,金山區,65000270008,兩湖里,129.19
新北市,金山區,65000270001,和平里,5977.59
新北市,金山區,65000270015,金美里,14762.88
新北市,金山區,65000270005,美田里,7668.97
新北市,金山區,65000270007,重和里,59.75
新北市,金山區,65000270011,清泉里,608.36
新北市,金山區,65000270012,萬壽里,299.82
新北市,金山區,65000270004,磺港里,1865.72
新北市,金山區,65000270003,豐漁里,1366.62
新北市,泰山區,65000160001,大科里,139.39
新北市,泰山區,65000160003,山腳里,13581.7
新北市,泰山區,65000160017,全興里,58205.08
新北市,泰山區,65000160006,同榮里,3378.29
新北市,泰山區,65000160011,同興里,55215.87
新北市,泰山區,65000160008,明志里,7048.8
新北市,泰山區,65000160013,泰友里,7958
新北市,泰山區,65000160009,貴子里,5359.51
新北市,泰山區,65000160010,貴和里,6544.71
新北市,泰山區,65000160015,貴賢里,10362.09
新北市,泰山區,65000160014,新明里,36161.35
新北市,泰山區,65000160005,楓樹里,3577.9
新北市,泰山區,65000160012,義仁里,6089.94
新北市,泰山區,65000160007,義學里,28566.28
新北市,泰山區,65000160004,福泰里,15689.84
新北市,泰山區,65000160016,福興里,24016.76
新北市,泰山區,65000160002,黎明里,1328.19
新北市,烏來區,65000290005,孝義里,3.06
新北市,烏來區,65000290002,忠治里,96.25
新北市,烏來區,65000290004,信賢里,16.32
新北市,烏來區,65000290001,烏來里,232.06
新北市,烏來區,65000290003,福山里,4.51
新北市,貢寮區,65000260007,仁里里,508.09
新北市,貢寮區,65000260002,吉林里,26.99
新北市,貢寮區,65000260011,和美里,72.68
新北市,貢寮區,65000260010,美豐里,74.36
新北市,貢寮區,65000260008,真理里,919.28
新北市,貢寮區,65000260001,貢寮里,286.58
新北市,貢寮區,65000260009,福連里,100.29
新北市,貢寮區,65000260006,福隆里,139.71
新北市,貢寮區,65000260005,龍門里,235.18
新北市,貢寮區,65000260004,龍崗里,73.34
新北市,貢寮區,65000260003,雙玉里,51.31
新北市,淡水區,65000100020,八勢里,1852.56
新北市,淡水區,65000100042,大庄里,87903.89
新北市,淡水區,65000100001,中和里,241.51
新北市,淡水區,65000100023,中興里,10835.87
新北市,淡水區,65000100002,屯山里,491.31
新北市,淡水區,65000100031,文化里,2178
新北市,淡水區,65000100013,水源里,251.06
新北市,淡水區,65000100011,水碓里,33310.55
新北市,淡水區,65000100012,北投里,3842.33
新北市,淡水區,65000100038,北新里,8938.53
新北市,淡水區,65000100037,正德里,37496.66
新北市,淡水區,65000100019,民生里,3364.38
新北市,淡水區,65000100029,民安里,3060.28
新北市,淡水區,65000100039,民權里,13445.54
新北市,淡水區,65000100028,永吉里,36406.82
新北市,淡水區,65000100018,竹圍里,15318.66
新北市,淡水區,65000100033,沙崙里,1320.32
新北市,淡水區,65000100027,協元里,18212.33
新北市,淡水區,65000100016,坪頂里,504.13
新北市,淡水區,65000100040,幸福里,6740.37
新北市,淡水區,65000100007,忠山里,286.88
新北市,淡水區,65000100014,忠寮里,417.05
新北市,淡水區,65000100032,油車里,3727.14
新北市,淡水區,65000100024,長庚里,23100.02
