臺北市,文山區,臺北市文山區,63000080014,6300800-014,興光里,63000080,63000080014
臺北市,文山區,臺北市文山區,63000080015,6300800-015,興家里,63000080,63000080015
臺北市,文山區,臺北市文山區,63000080016,6300800-016,興得里,63000080,63000080016
臺北市,文山區,臺北市文山區,63000080017,6300800-017,興業里,63000080,63000080017
臺北市,文山區,臺北市文山區,63000080018,6300800-018,興安里,63000080,63000080018
臺北市,文山區,臺北市文山區,63000080019,6300800-019,興福里,63000080,63000080019
臺北市,文山區,臺北市文山區,63000080020,6300800-020,興旺里,63000080,63000080020
臺北市,文山區,臺北市文山區,63000080021,6300800-021,興泰里,63000080,63000080021
臺北市,文山區,臺北市文山區,63000080022,6300800-022,興昌里,63000080,63000080022
臺北市,文山區,臺北市文山區,63000080023,6300800-023,試院里,63000080,63000080023
臺北市,文山區,臺北市文山區,63000080024,6300800-024,華興里,63000080,63000080024
臺北市,文山區,臺北市文山區,63000080025,6300800-025,明義里,63000080,63000080025
臺北市,文山區,臺北市文山區,63000080026,6300800-026,明興里,63000080,63000080026
臺北市,文山區,臺北市文山區,63000080027,6300800-027,木柵里,63000080,63000080027
臺北市,文山區,臺北市文山區,63000080028,6300800-028,木新里,63000080,63000080028
臺北市,文山區,臺北市文山區,63000080029,6300800-029,順興里,63000080,63000080029
臺北市,文山區,臺北市文山區,63000080030,6300800-030,樟林里,63000080,63000080030
臺北市,文山區,臺北市文山區,63000080031,6300800-031,樟新里,63000080,63000080031
臺北市,文山區,臺北市文山區,63000080032,6300800-032,樟腳里,63000080,63000080032
臺北市,文山區,臺北市文山區,63000080033,6300800-033,萬芳里,63000080,63000080033
臺北市,文山區,臺北市文山區,63000080034,6300800-034,博嘉里,63000080,63000080034
臺北市,文山區,臺北市文山區,63000080035,6300800-035,萬興里,63000080,63000080035
臺北市,文山區,臺北市文山區,63000080036,6300800-036,指南里,63000080,63000080036
臺北市,文山區,臺北市文山區,63000080037,6300800-037,老泉里,63000080,63000080037
臺北市,文山區,臺北市文山區,63000080038,6300800-038,忠順里,63000080,63000080038
臺北市,文山區,臺北市文山區,63000080039,6300800-039,萬美里,63000080,63000080039
臺北市,文山區,臺北市文山區,63000080040,6300800-040,政大里,63000080,63000080040
臺北市,文山區,臺北市文山區,63000080041,6300800-041,樟文里,63000080,63000080041
臺北市,文山區,臺北市文山區,63000080042,6300800-042,興邦里,63000080,63000080042
臺北市,文山區,臺北市文山區,63000080043,6300800-043,樟樹里,63000080,63000080043
臺北市,南港區,臺北市南港區,63000090001,6300900-001,南港里,63000090,63000090001
臺北市,南港區,臺北市南港區,63000090002,6300900-002,中南里,63000090,63000090002
臺北市,南港區,臺北市南港區,63000090003,6300900-003,新富里,63000090,63000090003
臺北市,南港區,臺北市南港區,63000090004,6300900-004,三重里,63000090,63000090004
臺北市,南港區,臺北市南港區,63000090005,6300900-005,東新里,63000090,63000090005
臺北市,南港區,臺北市南港區,63000090006,6300900-006,新光里,63000090,63000090006
臺北市,南港區,臺北市南港區,63000090007,6300900-007,東明里,63000090,63000090007
臺北市,南港區,臺北市南港區,63000090008,6300900-008,西新里,63000090,63000090008
臺北市,南港區,臺北市南港區,63000090009,6300900-009,玉成里,63000090,63000090009
臺北市,南港區,臺北市南港區,63000090010,6300900-010,合成里,63000090,63000090010
臺北市,南港區,臺北市南港區,63000090011,6300900-011,成福里,63000090,63000090011
臺北市,南港區,臺北市南港區,63000090012,6300900-012,萬福里,63000090,63000090012
臺北市,南港區,臺北市南港區,63000090013,6300900-013,鴻福里,63000090,63000090013
臺北市,南港區,臺北市南港區,63000090014,6300900-014,百福里,63000090,63000090014
臺北市,南港區,臺北市南港區,63000090015,6300900-015,聯成里,63000090,63000090015
臺北市,南港區,臺北市南港區,63000090016,6300900-016,舊莊里,63000090,63000090016
臺北市,南港區,臺北市南港區,63000090017,6300900-017,中研里,63000090,63000090017
臺北市,南港區,臺北市南港區,63000090018,6300900-018,九如里,63000090,63000090018
臺北市,南港區,臺北市南港區,63000090019,6300900-019,仁福里,63000090,63000090019
臺北市,南港區,臺北市南港區,63000090020,6300900-020,重陽里,63000090,63000090020
臺北市,內湖區,臺北市內湖區,63000100001,6301000-001,西湖里,63000100,63000100001
臺北市,內湖區,臺北市內湖區,63000100002,6301000-002,西康里,63000100,63000100002
臺北市,內湖區,臺北市內湖區,63000100003,6301000-003,西安里,63000100,63000100003
臺北市,內湖區,臺北市內湖區,63000100005,6301000-005,港墘里,63000100,63000100005
臺北市,內湖區,臺北市內湖區,63000100006,6301000-006,港都里,63000100,63000100006
臺北市,內湖區,臺北市內湖區,63000100007,6301000-007,港富里,63000100,63000100007
臺北市,內湖區,臺北市內湖區,63000100008,6301000-008,港華里,63000100,63000100008
臺北市,內湖區,臺北市內湖區,63000100009,6301000-009,內湖里,63000100,63000100009
臺北市,內湖區,臺北市內湖區,63000100010,6301000-010,湖濱里,63000100,63000100010
