OBJECTID,UID,PRO_ID,VILLAGE,TOWN,COUNTY,V_code,town109,nVill103,V_NAME103,T_NAME103,C_NAME103
2293,3766,10,光復里,北斗鎮,彰化縣,1000719-001,10007190,1000719-001,光復里,北斗鎮,彰化縣
2294,3767,10,新政里,北斗鎮,彰化縣,1000719-002,10007190,1000719-002,新政里,北斗鎮,彰化縣
2295,3768,10,重慶里,北斗鎮,彰化縣,1000719-003,10007190,1000719-003,重慶里,北斗鎮,彰化縣
2296,3769,10,五權里,北斗鎮,彰化縣,1000719-004,10007190,1000719-004,五權里,北斗鎮,彰化縣
2297,3770,10,七星里,北斗鎮,彰化縣,1000719-005,10007190,1000719-005,七星里,北斗鎮,彰化縣
2298,3771,10,居仁里,北斗鎮,彰化縣,1000719-006,10007190,1000719-006,居仁里,北斗鎮,彰化縣
2299,3772,10,東光里,北斗鎮,彰化縣,1000719-007,10007190,1000719-007,東光里,北斗鎮,彰化縣
2300,3773,10,文昌里,北斗鎮,彰化縣,1000719-008,10007190,1000719-008,文昌里,北斗鎮,彰化縣
2301,3774,10,中和里,北斗鎮,彰化縣,1000719-009,10007190,1000719-009,中和里,北斗鎮,彰化縣
2302,3775,10,西德里,北斗鎮,彰化縣,1000719-010,10007190,1000719-010,西德里,北斗鎮,彰化縣
2303,3776,10,西安里,北斗鎮,彰化縣,1000719-011,10007190,1000719-011,西安里,北斗鎮,彰化縣
2304,3777,10,中寮里,北斗鎮,彰化縣,1000719-012,10007190,1000719-012,中寮里,北斗鎮,彰化縣
2305,3778,10,大道里,北斗鎮,彰化縣,1000719-013,10007190,1000719-013,大道里,北斗鎮,彰化縣
2306,3779,10,新生里,北斗鎮,彰化縣,1000719-014,10007190,1000719-014,新生里,北斗鎮,彰化縣
2307,3780,10,大新里,北斗鎮,彰化縣,1000719-015,10007190,1000719-015,大新里,北斗鎮,彰化縣
2308,3781,10,東和里,二林鎮,彰化縣,1000720-001,10007200,1000720-001,東和里,二林鎮,彰化縣
2309,3782,10,南光里,二林鎮,彰化縣,1000720-002,10007200,1000720-002,南光里,二林鎮,彰化縣
2310,3783,10,西平里,二林鎮,彰化縣,1000720-003,10007200,1000720-003,西平里,二林鎮,彰化縣
2311,3784,10,北平里,二林鎮,彰化縣,1000720-004,10007200,1000720-004,北平里,二林鎮,彰化縣
2312,3785,10,中西里,二林鎮,彰化縣,1000720-005,10007200,1000720-005,中西里,二林鎮,彰化縣
2313,3786,10,廣興里,二林鎮,彰化縣,1000720-006,10007200,1000720-006,廣興里,二林鎮,彰化縣
4179,5589,10,北林里,鳳林鎮,花蓮縣,1001502-008,10015020,1001502-008,北林里,鳳林鎮,花蓮縣
4180,5590,10,南平里,鳳林鎮,花蓮縣,1001502-009,10015020,1001502-009,南平里,鳳林鎮,花蓮縣
4181,5591,10,林榮里,鳳林鎮,花蓮縣,1001502-010,10015020,1001502-010,林榮里,鳳林鎮,花蓮縣
4182,5592,10,長橋里,鳳林鎮,花蓮縣,1001502-011,10015020,1001502-011,長橋里,鳳林鎮,花蓮縣
4183,5593,10,森榮里,鳳林鎮,花蓮縣,1001502-012,10015020,1001502-012,森榮里,鳳林鎮,花蓮縣
4184,5594,10,中城里,玉里鎮,花蓮縣,1001503-001,10015030,1001503-001,中城里,玉里鎮,花蓮縣
4185,5595,10,啟模里,玉里鎮,花蓮縣,1001503-002,10015030,1001503-002,啟模里,玉里鎮,花蓮縣
4186,5596,10,永昌里,玉里鎮,花蓮縣,1001503-003,10015030,1001503-003,永昌里,玉里鎮,花蓮縣
4187,5597,10,泰昌里,玉里鎮,花蓮縣,1001503-004,10015030,1001503-004,泰昌里,玉里鎮,花蓮縣
4188,5598,10,國武里,玉里鎮,花蓮縣,1001503-005,10015030,1001503-005,國武里,玉里鎮,花蓮縣
4189,5599,10,源城里,玉里鎮,花蓮縣,1001503-006,10015030,1001503-006,源城里,玉里鎮,花蓮縣
4190,5600,10,長良里,玉里鎮,花蓮縣,1001503-007,10015030,1001503-007,長良里,玉里鎮,花蓮縣
4191,5601,10,樂合里,玉里鎮,花蓮縣,1001503-008,10015030,1001503-008,樂合里,玉里鎮,花蓮縣
4192,5602,10,東豐里,玉里鎮,花蓮縣,1001503-009,10015030,1001503-009,東豐里,玉里鎮,花蓮縣
4193,5603,10,觀音里,玉里鎮,花蓮縣,1001503-010,10015030,1001503-010,觀音里,玉里鎮,花蓮縣
4194,5604,10,松浦里,玉里鎮,花蓮縣,1001503-011,10015030,1001503-011,松浦里,玉里鎮,花蓮縣
4195,5605,10,春日里,玉里鎮,花蓮縣,1001503-012,10015030,1001503-012,春日里,玉里鎮,花蓮縣
4196,5606,10,德武里,玉里鎮,花蓮縣,1001503-013,10015030,1001503-013,德武里,玉里鎮,花蓮縣
4197,5607,10,三民里,玉里鎮,花蓮縣,1001503-014,10015030,1001503-014,三民里,玉里鎮,花蓮縣
4198,5608,10,大禹里,玉里鎮,花蓮縣,1001503-015,10015030,1001503-015,大禹里,玉里鎮,花蓮縣
4199,5609,10,新城村,新城鄉,花蓮縣,1001504-001,10015040,1001504-001,新城村,新城鄉,花蓮縣
4200,5610,10,順安村,新城鄉,花蓮縣,1001504-002,10015040,1001504-002,順安村,新城鄉,花蓮縣
4201,5611,10,康樂村,新城鄉,花蓮縣,1001504-003,10015040,1001504-003,康樂村,新城鄉,花蓮縣
4202,5612,10,北埔村,新城鄉,花蓮縣,1001504-004,10015040,1001504-004,北埔村,新城鄉,花蓮縣
4203,5613,10,佳林村,新城鄉,花蓮縣,1001504-005,10015040,1001504-005,佳林村,新城鄉,花蓮縣
4204,5614,10,嘉里村,新城鄉,花蓮縣,1001504-006,10015040,1001504-006,嘉里村,新城鄉,花蓮縣
4205,5615,10,嘉新村,新城鄉,花蓮縣,1001504-007,10015040,1001504-007,嘉新村,新城鄉,花蓮縣
4530,5983,10,孝德里,信義區,基隆市,1001707-019,10017070,1001707-019,孝德里,信義區,基隆市
4531,5984,10,孝忠里,信義區,基隆市,1001707-020,10017070,1001707-020,孝忠里,信義區,基隆市
4532,5985,10,南門里,東區,新竹市,1001801-001,10018010,1001801-001,南門里,東區,新竹市
4533,5986,10,福德里,東區,新竹市,1001801-002,10018010,1001801-002,福德里,東區,新竹市
4534,5987,10,南市里,東區,新竹市,1001801-003,10018010,1001801-003,南市里,東區,新竹市
4535,5988,10,關帝里,東區,新竹市,1001801-004,10018010,1001801-004,關帝里,東區,新竹市
4536,5989,10,東門里,東區,新竹市,1001801-005,10018010,1001801-005,東門里,東區,新竹市
4540,5993,10,竹蓮里,東區,新竹市,1001801-009,10018010,1001801-009,竹蓮里,東區,新竹市
4541,5994,10,寺前里,東區,新竹市,1001801-010,10018010,1001801-010,寺前里,東區,新竹市
4547,6000,10,振興里,東區,新竹市,1001801-016,10018010,1001801-016,振興里,東區,新竹市
4551,6004,10,三民里,東區,新竹市,1001801-020,10018010,1001801-020,三民里,東區,新竹市
4552,6005,10,東園里,東區,新竹市,1001801-021,10018010,1001801-021,東園里,東區,新竹市
4553,6006,10,東勢里,東區,新竹市,1001801-022,10018010,1001801-022,東勢里,東區,新竹市
4554,6007,10,光復里,東區,新竹市,1001801-023,10018010,1001801-023,光復里,東區,新竹市
729,3667,10,角樹村,埔鹽鄉,彰化縣,1000714-009,10007140,1000714-009,角樹村,埔鹽鄉,彰化縣
730,3668,10,瓦瑤村,埔鹽鄉,彰化縣,1000714-010,10007140,1000714-010,瓦瑤村,埔鹽鄉,彰化縣
731,3669,10,好修村,埔鹽鄉,彰化縣,1000714-011,10007140,1000714-011,好修村,埔鹽鄉,彰化縣
732,3670,10,西湖村,埔鹽鄉,彰化縣,1000714-012,10007140,1000714-012,西湖村,埔鹽鄉,彰化縣
733,3671,10,大有村,埔鹽鄉,彰化縣,1000714-013,10007140,1000714-013,大有村,埔鹽鄉,彰化縣
734,3672,10,新興村,埔鹽鄉,彰化縣,1000714-014,10007140,1000714-014,新興村,埔鹽鄉,彰化縣
735,3673,10,永平村,埔鹽鄉,彰化縣,1000714-015,10007140,1000714-015,永平村,埔鹽鄉,彰化縣
736,3674,10,永樂村,埔鹽鄉,彰化縣,1000714-016,10007140,1000714-016,永樂村,埔鹽鄉,彰化縣
737,3675,10,石埤村,埔鹽鄉,彰化縣,1000714-017,10007140,1000714-017,石埤村,埔鹽鄉,彰化縣
738,3676,10,天盛村,埔鹽鄉,彰化縣,1000714-018,10007140,1000714-018,天盛村,埔鹽鄉,彰化縣
739,3677,10,太平村,埔鹽鄉,彰化縣,1000714-019,10007140,1000714-019,太平村,埔鹽鄉,彰化縣
740,3678,10,新水村,埔鹽鄉,彰化縣,1000714-020,10007140,1000714-020,新水村,埔鹽鄉,彰化縣
741,3679,10,三省村,埔鹽鄉,彰化縣,1000714-021,10007140,1000714-021,三省村,埔鹽鄉,彰化縣
742,3680,10,南新村,埔鹽鄉,彰化縣,1000714-022,10007140,1000714-022,南新村,埔鹽鄉,彰化縣
743,3681,10,東門村,埔心鄉,彰化縣,1000715-001,10007150,1000715-001,東門村,埔心鄉,彰化縣
744,3682,10,埔心村,埔心鄉,彰化縣,1000715-002,10007150,1000715-002,埔心村,埔心鄉,彰化縣
745,3683,10,義民村,埔心鄉,彰化縣,1000715-003,10007150,1000715-003,義民村,埔心鄉,彰化縣
746,3684,10,油車村,埔心鄉,彰化縣,1000715-004,10007150,1000715-004,油車村,埔心鄉,彰化縣
747,3685,10,瓦北村,埔心鄉,彰化縣,1000715-005,10007150,1000715-005,瓦北村,埔心鄉,彰化縣
767,5521,10,桃源村,延平鄉,臺東縣,1001413-005,10014130,1001413-005,桃源村,延平鄉,臺東縣
768,5522,10,新興村,金峰鄉,臺東縣,1001414-001,10014140,1001414-001,新興村,金峰鄉,臺東縣
769,5523,10,正興村,金峰鄉,臺東縣,1001414-002,10014140,1001414-002,正興村,金峰鄉,臺東縣
770,5524,10,嘉蘭村,金峰鄉,臺東縣,1001414-003,10014140,1001414-003,嘉蘭村,金峰鄉,臺東縣
771,5525,10,賓茂村,金峰鄉,臺東縣,1001414-004,10014140,1001414-004,賓茂村,金峰鄉,臺東縣
772,5526,10,歷坵村,金峰鄉,臺東縣,1001414-005,10014140,1001414-005,歷坵村,金峰鄉,臺東縣
773,5552,10,國富里,花蓮市,花蓮縣,1001501-016,10015010,1001501-016,國富里,花蓮市,花蓮縣
774,5553,10,民政里,花蓮市,花蓮縣,1001501-017,10015010,1001501-017,民政里,花蓮市,花蓮縣
775,5554,10,民勤里,花蓮市,花蓮縣,1001501-018,10015010,1001501-018,民勤里,花蓮市,花蓮縣
776,5555,10,民生里,花蓮市,花蓮縣,1001501-019,10015010,1001501-019,民生里,花蓮市,花蓮縣
777,5556,10,主商里,花蓮市,花蓮縣,1001501-020,10015010,1001501-020,主商里,花蓮市,花蓮縣
778,5557,10,主學里,花蓮市,花蓮縣,1001501-021,10015010,1001501-021,主學里,花蓮市,花蓮縣
779,5558,10,國光里,花蓮市,花蓮縣,1001501-022,10015010,1001501-022,國光里,花蓮市,花蓮縣
780,5559,10,國聯里,花蓮市,花蓮縣,1001501-023,10015010,1001501-023,國聯里,花蓮市,花蓮縣
781,5560,10,國強里,花蓮市,花蓮縣,1001501-024,10015010,1001501-024,國強里,花蓮市,花蓮縣
782,5561,10,民心里,花蓮市,花蓮縣,1001501-025,10015010,1001501-025,民心里,花蓮市,花蓮縣
783,5562,10,民樂里,花蓮市,花蓮縣,1001501-026,10015010,1001501-026,民樂里,花蓮市,花蓮縣
784,5563,10,民主里,花蓮市,花蓮縣,1001501-027,10015010,1001501-027,民主里,花蓮市,花蓮縣
785,5564,10,主勤里,花蓮市,花蓮縣,1001501-028,10015010,1001501-028,主勤里,花蓮市,花蓮縣
786,6300,63,群英里,大安區,臺北市,6300300-037,63000030,6300300-037,群英里,大安區,臺北市
787,6301,63,虎嘯里,大安區,臺北市,6300300-038,63000030,6300300-038,虎嘯里,大安區,臺北市
788,6302,63,臥龍里,大安區,臺北市,6300300-039,63000030,6300300-039,臥龍里,大安區,臺北市
789,6303,63,龍淵里,大安區,臺北市,6300300-040,63000030,6300300-040,龍淵里,大安區,臺北市
790,6304,63,龍門里,大安區,臺北市,6300300-041,63000030,6300300-041,龍門里,大安區,臺北市
791,6305,63,大學里,大安區,臺北市,6300300-043,63000030,6300300-043,大學里,大安區,臺北市
792,6306,63,芳和里,大安區,臺北市,6300300-044,63000030,6300300-044,芳和里,大安區,臺北市
793,6307,63,黎元里,大安區,臺北市,6300300-046,63000030,6300300-046,黎元里,大安區,臺北市
794,6308,63,黎孝里,大安區,臺北市,6300300-047,63000030,6300300-047,黎孝里,大安區,臺北市
795,6309,63,黎和里,大安區,臺北市,6300300-048,63000030,6300300-048,黎和里,大安區,臺北市
796,6310,63,建安里,大安區,臺北市,6300300-049,63000030,6300300-049,建安里,大安區,臺北市
797,6311,63,建倫里,大安區,臺北市,6300300-050,63000030,6300300-050,建倫里,大安區,臺北市
798,6312,63,敦安里,大安區,臺北市,6300300-051,63000030,6300300-051,敦安里,大安區,臺北市
799,6313,63,正聲里,大安區,臺北市,6300300-052,63000030,6300300-052,正聲里,大安區,臺北市
800,6314,63,敦煌里,大安區,臺北市,6300300-053,63000030,6300300-053,敦煌里,大安區,臺北市
801,6315,63,華聲里,大安區,臺北市,6300300-054,63000030,6300300-054,華聲里,大安區,臺北市
802,6316,63,車層里,大安區,臺北市,6300300-055,63000030,6300300-055,車層里,大安區,臺北市
803,6317,63,光信里,大安區,臺北市,6300300-056,63000030,6300300-056,光信里,大安區,臺北市
804,6318,63,學府里,大安區,臺北市,6300300-057,63000030,6300300-057,學府里,大安區,臺北市
805,6319,63,正守里,中山區,臺北市,6300400-001,63000040,6300400-001,正守里,中山區,臺北市
806,7471,64,祿興里,美濃區,高雄市,6403100-003,64000310,6403100-003,祿興里,美濃區,高雄市
807,7472,64,中壇里,美濃區,高雄市,6403100-004,64000310,6403100-004,中壇里,美濃區,高雄市
808,7473,64,德興里,美濃區,高雄市,6403100-005,64000310,6403100-005,德興里,美濃區,高雄市
809,7474,64,龍山里,美濃區,高雄市,6403100-006,64000310,6403100-006,龍山里,美濃區,高雄市
810,7475,64,獅山里,美濃區,高雄市,6403100-007,64000310,6403100-007,獅山里,美濃區,高雄市
811,7476,64,龍肚里,美濃區,高雄市,6403100-008,64000310,6403100-008,龍肚里,美濃區,高雄市
812,7477,64,廣德里,美濃區,高雄市,6403100-009,64000310,6403100-009,廣德里,美濃區,高雄市
813,7478,64,興隆里,美濃區,高雄市,6403100-010,64000310,6403100-010,興隆里,美濃區,高雄市
814,7479,64,中圳里,美濃區,高雄市,6403100-011,64000310,6403100-011,中圳里,美濃區,高雄市
815,7480,64,東門里,美濃區,高雄市,6403100-012,64000310,6403100-012,東門里,美濃區,高雄市
816,7481,64,泰安里,美濃區,高雄市,6403100-013,64000310,6403100-013,泰安里,美濃區,高雄市
817,7482,64,瀰濃里,美濃區,高雄市,6403100-014,64000310,6403100-014,瀰濃里,美濃區,高雄市
818,7483,64,清水里,美濃區,高雄市,6403100-015,64000310,6403100-015,清水里,美濃區,高雄市
819,7484,64,吉洋里,美濃區,高雄市,6403100-016,64000310,6403100-016,吉洋里,美濃區,高雄市
820,7485,64,吉和里,美濃區,高雄市,6403100-017,64000310,6403100-017,吉和里,美濃區,高雄市
821,7486,64,吉東里,美濃區,高雄市,6403100-018,64000310,6403100-018,吉東里,美濃區,高雄市
822,7487,64,廣林里,美濃區,高雄市,6403100-019,64000310,6403100-019,廣林里,美濃區,高雄市
823,7488,64,新威里,六龜區,高雄市,6403200-001,64000320,6403200-001,新威里,六龜區,高雄市
824,7489,64,新興里,六龜區,高雄市,6403200-002,64000320,6403200-002,新興里,六龜區,高雄市
825,7490,64,新寮里,六龜區,高雄市,6403200-003,64000320,6403200-003,新寮里,六龜區,高雄市
2773,4266,10,下溪里,虎尾鎮,雲林縣,1000903-026,10009030,1000903-026,下溪里,虎尾鎮,雲林縣
2774,4267,10,建國里,虎尾鎮,雲林縣,1000903-027,10009030,1000903-027,建國里,虎尾鎮,雲林縣
2775,4268,10,立仁里,虎尾鎮,雲林縣,1000903-028,10009030,1000903-028,立仁里,虎尾鎮,雲林縣
2776,4269,10,東屯里,虎尾鎮,雲林縣,1000903-029,10009030,1000903-029,東屯里,虎尾鎮,雲林縣
2777,4270,10,振興里,西螺鎮,雲林縣,1000904-001,10009040,1000904-001,振興里,西螺鎮,雲林縣
2778,4271,10,大園里,西螺鎮,雲林縣,1000904-002,10009040,1000904-002,大園里,西螺鎮,雲林縣
2779,4272,10,廣福里,西螺鎮,雲林縣,1000904-003,10009040,1000904-003,廣福里,西螺鎮,雲林縣
2780,4273,10,正興里,西螺鎮,雲林縣,1000904-004,10009040,1000904-004,正興里,西螺鎮,雲林縣
2781,4274,10,永安里,西螺鎮,雲林縣,1000904-005,10009040,1000904-005,永安里,西螺鎮,雲林縣
2782,4275,10,中和里,西螺鎮,雲林縣,1000904-006,10009040,1000904-006,中和里,西螺鎮,雲林縣
2783,4276,10,福興里,西螺鎮,雲林縣,1000904-007,10009040,1000904-007,福興里,西螺鎮,雲林縣
2784,4277,10,光華里,西螺鎮,雲林縣,1000904-008,10009040,1000904-008,光華里,西螺鎮,雲林縣
2785,4278,10,中興里,西螺鎮,雲林縣,1000904-009,10009040,1000904-009,中興里,西螺鎮,雲林縣
2786,4279,10,漢光里,西螺鎮,雲林縣,1000904-010,10009040,1000904-010,漢光里,西螺鎮,雲林縣
2787,4280,10,新安里,西螺鎮,雲林縣,1000904-011,10009040,1000904-011,新安里,西螺鎮,雲林縣
2788,4281,10,新豐里,西螺鎮,雲林縣,1000904-012,10009040,1000904-012,新豐里,西螺鎮,雲林縣
2789,4282,10,詔安里,西螺鎮,雲林縣,1000904-013,10009040,1000904-013,詔安里,西螺鎮,雲林縣
2790,4283,10,河南里,西螺鎮,雲林縣,1000904-014,10009040,1000904-014,河南里,西螺鎮,雲林縣
2791,4284,10,安定里,西螺鎮,雲林縣,1000904-015,10009040,1000904-015,安定里,西螺鎮,雲林縣
2792,4285,10,福田里,西螺鎮,雲林縣,1000904-016,10009040,1000904-016,福田里,西螺鎮,雲林縣
2793,4286,10,大新里,西螺鎮,雲林縣,1000904-017,10009040,1000904-017,大新里,西螺鎮,雲林縣
2794,4287,10,埤頭里,西螺鎮,雲林縣,1000904-018,10009040,1000904-018,埤頭里,西螺鎮,雲林縣
2795,4288,10,東興里,西螺鎮,雲林縣,1000904-019,10009040,1000904-019,東興里,西螺鎮,雲林縣
2796,4289,10,廣興里,西螺鎮,雲林縣,1000904-020,10009040,1000904-020,廣興里,西螺鎮,雲林縣
2797,4290,10,鹿場里,西螺鎮,雲林縣,1000904-021,10009040,1000904-021,鹿場里,西螺鎮,雲林縣
2798,4291,10,頂湳里,西螺鎮,雲林縣,1000904-022,10009040,1000904-022,頂湳里,西螺鎮,雲林縣
2799,4292,10,下湳里,西螺鎮,雲林縣,1000904-023,10009040,1000904-023,下湳里,西螺鎮,雲林縣
4640,6096,10,大庄里,香山區,新竹市,1001803-013,10018030,1001803-013,大庄里,香山區,新竹市
4641,6097,10,美山里,香山區,新竹市,1001803-014,10018030,1001803-014,美山里,香山區,新竹市
4642,6098,10,朝山里,香山區,新竹市,1001803-015,10018030,1001803-015,朝山里,香山區,新竹市
6118,7645,65,溪北里,板橋區,新北市,6500100-100,65000010,6500100-100,溪北里,板橋區,新北市
6119,7646,65,香雅里,板橋區,新北市,6500100-101,65000010,6500100-101,香雅里,板橋區,新北市
6120,7647,65,新生里,板橋區,新北市,6500100-102,65000010,6500100-102,新生里,板橋區,新北市
6121,7648,65,文德里,板橋區,新北市,6500100-103,65000010,6500100-103,文德里,板橋區,新北市
6122,7649,65,文化里,板橋區,新北市,6500100-104,65000010,6500100-104,文化里,板橋區,新北市
6123,7650,65,新海里,板橋區,新北市,6500100-105,65000010,6500100-105,新海里,板橋區,新北市
6124,7651,65,莒光里,板橋區,新北市,6500100-106,65000010,6500100-106,莒光里,板橋區,新北市
